Prefix,HCL_component,Traits,Models,Predictive_ability
Pulpa,H,Pulpa.LCH.H,GBLUP,0.352
Pulpa,H,Pulpa.LCH.H,GBLUP,0.389
Pulpa,H,Pulpa.LCH.H,GBLUP,0.281
Pulpa,H,Pulpa.LCH.H,GBLUP,0.208
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.139
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.462
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.19
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.205
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.348
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.264
Pulpa,H,Pulpa.LCH.H,RKHS,0.43
Pulpa,H,Pulpa.LCH.H,RKHS,0.41
Pulpa,H,Pulpa.LCH.H,RKHS,0.147
Pulpa,H,Pulpa.LCH.H,RKHS,0.366
Pulpa,H,Pulpa.LCH.H,RKHS,0.176
Pulpa,H,Pulpa.LCH.H,RKHS,0.285
Pulpa,L,Pulpa.LCH.L,BA,0.291
Pulpa,L,Pulpa.LCH.L,BA,0.47
Pulpa,L,Pulpa.LCH.L,BA,0.414
Pulpa,L,Pulpa.LCH.L,BA,0.424
Pulpa,L,Pulpa.LCH.L,BA,0.311
Pulpa,L,Pulpa.LCH.L,BA,0.495
Pulpa,L,Pulpa.LCH.L,BB,0.404
Pulpa,L,Pulpa.LCH.L,BB,0.376
Pulpa,L,Pulpa.LCH.L,BB,0.365
Pulpa,L,Pulpa.LCH.L,BB,0.382
Pulpa,L,Pulpa.LCH.L,BB,0.297
Pulpa,L,Pulpa.LCH.L,BB,0.439
Pulpa,L,Pulpa.LCH.L,BC,0.476
Pulpa,L,Pulpa.LCH.L,BC,0.308
Pulpa,L,Pulpa.LCH.L,BC,0.351
Pulpa,L,Pulpa.LCH.L,BC,0.376
Pulpa,L,Pulpa.LCH.L,BC,0.419
Pulpa,L,Pulpa.LCH.L,BC,0.416
Pulpa,L,Pulpa.LCH.L,BL,0.35
Pulpa,L,Pulpa.LCH.L,BL,0.311
Pulpa,L,Pulpa.LCH.L,BL,0.503
Pulpa,L,Pulpa.LCH.L,BL,0.462
Pulpa,L,Pulpa.LCH.L,BL,0.292
Pulpa,L,Pulpa.LCH.L,BL,0.332
Pulpa,L,Pulpa.LCH.L,BRR,0.417
Pulpa,L,Pulpa.LCH.L,BRR,0.343
Pulpa,L,Pulpa.LCH.L,BRR,0.407
Pulpa,L,Pulpa.LCH.L,BRR,0.305
Pulpa,L,Pulpa.LCH.L,BRR,0.436
Pulpa,L,Pulpa.LCH.L,BRR,0.374
Pulpa,L,Pulpa.LCH.L,GBLUP,0.299
Pulpa,L,Pulpa.LCH.L,GBLUP,0.434
Pulpa,L,Pulpa.LCH.L,GBLUP,0.385
Pulpa,L,Pulpa.LCH.L,GBLUP,0.36
Pulpa,L,Pulpa.LCH.L,GBLUP,0.382
Pulpa,L,Pulpa.LCH.L,GBLUP,0.375
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.506
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.345
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.37
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.44
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.468
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.351
Pulpa,L,Pulpa.LCH.L,RKHS,0.4
Pulpa,L,Pulpa.LCH.L,RKHS,0.472
Pulpa,L,Pulpa.LCH.L,RKHS,0.4
Pulpa,L,Pulpa.LCH.L,RKHS,0.412
Pulpa,L,Pulpa.LCH.L,RKHS,0.464
Pulpa,L,Pulpa.LCH.L,RKHS,0.317
SecBrote,C,SecBrote.LCH.C,,0
SecBrote,H,SecBrote.LCH.H,,0
SecBrote,L,SecBrote.LCH.L,BA,0.356
SecBrote,L,SecBrote.LCH.L,BA,0.224
SecBrote,L,SecBrote.LCH.L,BA,0.386
SecBrote,L,SecBrote.LCH.L,BA,0.277
SecBrote,L,SecBrote.LCH.L,BA,0.37
SecBrote,L,SecBrote.LCH.L,BA,0.241
SecBrote,L,SecBrote.LCH.L,BB,0.302
SecBrote,L,SecBrote.LCH.L,BB,0.266
SecBrote,L,SecBrote.LCH.L,BB,0.285
SecBrote,L,SecBrote.LCH.L,BB,0.134
SecBrote,L,SecBrote.LCH.L,BB,0.324
SecBrote,L,SecBrote.LCH.L,BB,0.381
SecBrote,L,SecBrote.LCH.L,BC,0.24
SecBrote,L,SecBrote.LCH.L,BC,0.414
SecBrote,L,SecBrote.LCH.L,BC,0.33
SecBrote,L,SecBrote.LCH.L,BC,0.289
SecBrote,L,SecBrote.LCH.L,BC,0.288
SecBrote,L,SecBrote.LCH.L,BC,0.324
SecBrote,L,SecBrote.LCH.L,BL,0.273
SecBrote,L,SecBrote.LCH.L,BL,0.327
SecBrote,L,SecBrote.LCH.L,BL,0.337
SecBrote,L,SecBrote.LCH.L,BL,0.29
SecBrote,L,SecBrote.LCH.L,BL,0.349
SecBrote,L,SecBrote.LCH.L,BL,0.334
SecBrote,L,SecBrote.LCH.L,BRR,0.235
SecBrote,L,SecBrote.LCH.L,BRR,0.366
SecBrote,L,SecBrote.LCH.L,BRR,0.304
SecBrote,L,SecBrote.LCH.L,BRR,0.274
SecBrote,L,SecBrote.LCH.L,BRR,0.343
SecBrote,L,SecBrote.LCH.L,BRR,0.35
SecBrote,L,SecBrote.LCH.L,GBLUP,0.151
SecBrote,L,SecBrote.LCH.L,GBLUP,0.082
SecBrote,L,SecBrote.LCH.L,GBLUP,0.193
SecBrote,L,SecBrote.LCH.L,GBLUP,0.198
SecBrote,L,SecBrote.LCH.L,GBLUP,0.114
SecBrote,L,SecBrote.LCH.L,GBLUP,0.162
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.294
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.357
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.207
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.314
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.28
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.285
SecBrote,L,SecBrote.LCH.L,RKHS,0.353
SecBrote,L,SecBrote.LCH.L,RKHS,0.057
SecBrote,L,SecBrote.LCH.L,RKHS,0.462
SecBrote,L,SecBrote.LCH.L,RKHS,0.388
SecBrote,L,SecBrote.LCH.L,RKHS,0.328
SecBrote,L,SecBrote.LCH.L,RKHS,0.247
SecTuber,C,SecTuber.LCH.C,BA,0.231
SecTuber,C,SecTuber.LCH.C,BA,0.237
SecTuber,C,SecTuber.LCH.C,BA,0.202
SecTuber,C,SecTuber.LCH.C,BA,0.184
SecTuber,C,SecTuber.LCH.C,BA,0.103
SecTuber,C,SecTuber.LCH.C,BA,0.228
SecTuber,C,SecTuber.LCH.C,BB,0.08
SecTuber,C,SecTuber.LCH.C,BB,0.066
SecTuber,C,SecTuber.LCH.C,BB,0.322
SecTuber,C,SecTuber.LCH.C,BB,0.189
SecTuber,C,SecTuber.LCH.C,BB,0.088
SecTuber,C,SecTuber.LCH.C,BB,0.089
SecTuber,C,SecTuber.LCH.C,BC,0.095
SecTuber,C,SecTuber.LCH.C,BC,0.237
SecTuber,C,SecTuber.LCH.C,BC,0.134
SecTuber,C,SecTuber.LCH.C,BC,0.207
SecTuber,C,SecTuber.LCH.C,BC,0.147
SecTuber,C,SecTuber.LCH.C,BC,0.278
SecTuber,C,SecTuber.LCH.C,BL,0.176
SecTuber,C,SecTuber.LCH.C,BL,0.076
SecTuber,C,SecTuber.LCH.C,BL,0.226
SecTuber,C,SecTuber.LCH.C,BL,0.247
SecTuber,C,SecTuber.LCH.C,BL,0.263
SecTuber,C,SecTuber.LCH.C,BL,0.09
SecTuber,C,SecTuber.LCH.C,BRR,0.195
SecTuber,C,SecTuber.LCH.C,BRR,0.185
SecTuber,C,SecTuber.LCH.C,BRR,0.17
SecTuber,C,SecTuber.LCH.C,BRR,0.279
SecTuber,C,SecTuber.LCH.C,BRR,0.122
SecTuber,C,SecTuber.LCH.C,BRR,0.23
SecTuber,C,SecTuber.LCH.C,GBLUP,0.2
SecTuber,C,SecTuber.LCH.C,GBLUP,0.187
SecTuber,C,SecTuber.LCH.C,GBLUP,0.181
SecTuber,C,SecTuber.LCH.C,GBLUP,0.17
SecTuber,C,SecTuber.LCH.C,GBLUP,0.132
SecTuber,C,SecTuber.LCH.C,GBLUP,0.28
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.161
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.257
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.124
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.142
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.222
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.345
SecTuber,C,SecTuber.LCH.C,RKHS,0.104
SecTuber,C,SecTuber.LCH.C,RKHS,0.306
SecTuber,C,SecTuber.LCH.C,RKHS,0.181
SecTuber,C,SecTuber.LCH.C,RKHS,0.184
SecTuber,C,SecTuber.LCH.C,RKHS,0.113
SecTuber,C,SecTuber.LCH.C,RKHS,0.225
SecTuber,H,SecTuber.LCH.H,BA,0.367
SecTuber,H,SecTuber.LCH.H,BA,0.309
SecTuber,H,SecTuber.LCH.H,BA,0.282
SecTuber,H,SecTuber.LCH.H,BA,0.204
SecTuber,H,SecTuber.LCH.H,BA,0.325
SecTuber,H,SecTuber.LCH.H,BA,0.277
SecTuber,H,SecTuber.LCH.H,BB,0.131
SecTuber,H,SecTuber.LCH.H,BB,0.178
SecTuber,H,SecTuber.LCH.H,BB,0.26
SecTuber,H,SecTuber.LCH.H,BB,0.288
SecTuber,H,SecTuber.LCH.H,BB,0.223
SecTuber,H,SecTuber.LCH.H,BB,0.146
SecTuber,H,SecTuber.LCH.H,BC,0.194
SecTuber,H,SecTuber.LCH.H,BC,0.278
SecTuber,H,SecTuber.LCH.H,BC,0.266
SecTuber,H,SecTuber.LCH.H,BC,0.34
SecTuber,H,SecTuber.LCH.H,BC,0.259
SecTuber,H,SecTuber.LCH.H,BC,0.133
SecTuber,H,SecTuber.LCH.H,BL,0.322
SecTuber,H,SecTuber.LCH.H,BL,0.434
SecTuber,H,SecTuber.LCH.H,BL,0.189
SecTuber,H,SecTuber.LCH.H,BL,0.237
SecTuber,H,SecTuber.LCH.H,BL,0.321
SecTuber,H,SecTuber.LCH.H,BL,0.327
SecTuber,H,SecTuber.LCH.H,BRR,0.35
SecTuber,H,SecTuber.LCH.H,BRR,0.311
SecTuber,H,SecTuber.LCH.H,BRR,0.287
SecTuber,H,SecTuber.LCH.H,BRR,0.243
SecTuber,H,SecTuber.LCH.H,BRR,0.368
SecTuber,H,SecTuber.LCH.H,BRR,0.29
SecTuber,H,SecTuber.LCH.H,GBLUP,0.199
SecTuber,H,SecTuber.LCH.H,GBLUP,0.27
SecTuber,H,SecTuber.LCH.H,GBLUP,0.292
SecTuber,H,SecTuber.LCH.H,GBLUP,0.255
SecTuber,H,SecTuber.LCH.H,GBLUP,0.166
SecTuber,H,SecTuber.LCH.H,GBLUP,0.283
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.255
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.237
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.255
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.41
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.355
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.186
SecTuber,H,SecTuber.LCH.H,RKHS,0.212
SecTuber,H,SecTuber.LCH.H,RKHS,0.351
SecTuber,H,SecTuber.LCH.H,RKHS,0.302
SecTuber,H,SecTuber.LCH.H,RKHS,0.351
SecTuber,H,SecTuber.LCH.H,RKHS,0.331
SecTuber,H,SecTuber.LCH.H,RKHS,0.293
SecTuber,L,SecTuber.LCH.L,BA,0.338
SecTuber,L,SecTuber.LCH.L,BA,0.21
SecTuber,L,SecTuber.LCH.L,BA,0.378
SecTuber,L,SecTuber.LCH.L,BA,0.306
SecTuber,L,SecTuber.LCH.L,BA,0.265
SecTuber,L,SecTuber.LCH.L,BA,0.369
SecTuber,L,SecTuber.LCH.L,BB,0.244
SecTuber,L,SecTuber.LCH.L,BB,0.251
SecTuber,L,SecTuber.LCH.L,BB,0.106
SecTuber,L,SecTuber.LCH.L,BB,0.238
SecTuber,L,SecTuber.LCH.L,BB,0.175
SecTuber,L,SecTuber.LCH.L,BB,0.253
SecTuber,L,SecTuber.LCH.L,BC,0.277
SecTuber,L,SecTuber.LCH.L,BC,0.212
SecTuber,L,SecTuber.LCH.L,BC,0.216
SecTuber,L,SecTuber.LCH.L,BC,0.196
SecTuber,L,SecTuber.LCH.L,BC,0.342
SecTuber,L,SecTuber.LCH.L,BC,0.32
SecTuber,L,SecTuber.LCH.L,BL,0.324
SecTuber,L,SecTuber.LCH.L,BL,0.307
SecTuber,L,SecTuber.LCH.L,BL,0.272
SecTuber,L,SecTuber.LCH.L,BL,0.188
SecTuber,L,SecTuber.LCH.L,BL,0.304
SecTuber,L,SecTuber.LCH.L,BL,0.305
SecTuber,L,SecTuber.LCH.L,BRR,0.232
SecTuber,L,SecTuber.LCH.L,BRR,0.275
SecTuber,L,SecTuber.LCH.L,BRR,0.422
SecTuber,L,SecTuber.LCH.L,BRR,0.29
SecTuber,L,SecTuber.LCH.L,BRR,0.289
SecTuber,L,SecTuber.LCH.L,BRR,0.32
SecTuber,L,SecTuber.LCH.L,GBLUP,0.332
SecTuber,L,SecTuber.LCH.L,GBLUP,0.295
SecTuber,L,SecTuber.LCH.L,GBLUP,0.207
SecTuber,L,SecTuber.LCH.L,GBLUP,0.274
SecTuber,L,SecTuber.LCH.L,GBLUP,0.281
SecTuber,L,SecTuber.LCH.L,GBLUP,0.345
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.304
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.267
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.291
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.241
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.366
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.266
SecTuber,L,SecTuber.LCH.L,RKHS,0.27
SecTuber,L,SecTuber.LCH.L,RKHS,0.276
SecTuber,L,SecTuber.LCH.L,RKHS,0.323
SecTuber,L,SecTuber.LCH.L,RKHS,0.355
SecTuber,L,SecTuber.LCH.L,RKHS,0.302
SecTuber,L,SecTuber.LCH.L,RKHS,0.327
Tallo,C,Tallo.LCH.C,BA,0.498
Tallo,C,Tallo.LCH.C,BA,0.483
Tallo,C,Tallo.LCH.C,BA,0.536
Tallo,C,Tallo.LCH.C,BA,0.412
Tallo,C,Tallo.LCH.C,BA,0.524
Tallo,C,Tallo.LCH.C,BA,0.507
Tallo,C,Tallo.LCH.C,BB,0.512
Tallo,C,Tallo.LCH.C,BB,0.49
Tallo,C,Tallo.LCH.C,BB,0.409
Tallo,C,Tallo.LCH.C,BB,0.515
Tallo,C,Tallo.LCH.C,BB,0.452
Tallo,C,Tallo.LCH.C,BB,0.419
Tallo,C,Tallo.LCH.C,BC,0.453
Tallo,C,Tallo.LCH.C,BC,0.539
Tallo,C,Tallo.LCH.C,BC,0.421
Tallo,C,Tallo.LCH.C,BC,0.506
Tallo,C,Tallo.LCH.C,BC,0.501
Tallo,C,Tallo.LCH.C,BC,0.437
Tallo,C,Tallo.LCH.C,BL,0.454
Tallo,C,Tallo.LCH.C,BL,0.525
Tallo,C,Tallo.LCH.C,BL,0.421
Tallo,C,Tallo.LCH.C,BL,0.443
Tallo,C,Tallo.LCH.C,BL,0.463
Tallo,C,Tallo.LCH.C,BL,0.514
Tallo,C,Tallo.LCH.C,BRR,0.442
Tallo,C,Tallo.LCH.C,BRR,0.473
Tallo,C,Tallo.LCH.C,BRR,0.586
Tallo,C,Tallo.LCH.C,BRR,0.486
Tallo,C,Tallo.LCH.C,BRR,0.461
Tallo,C,Tallo.LCH.C,BRR,0.559
Tallo,C,Tallo.LCH.C,GBLUP,0.52
Tallo,C,Tallo.LCH.C,GBLUP,0.398
Tallo,C,Tallo.LCH.C,GBLUP,0.416
Tallo,C,Tallo.LCH.C,GBLUP,0.462
Tallo,C,Tallo.LCH.C,GBLUP,0.482
Tallo,C,Tallo.LCH.C,GBLUP,0.466
Tallo,C,Tallo.LCH.C,EGBLUP,0.465
Tallo,C,Tallo.LCH.C,EGBLUP,0.568
Tallo,C,Tallo.LCH.C,EGBLUP,0.539
Tallo,C,Tallo.LCH.C,EGBLUP,0.522
Tallo,C,Tallo.LCH.C,EGBLUP,0.534
Tallo,C,Tallo.LCH.C,EGBLUP,0.519
Tallo,C,Tallo.LCH.C,RKHS,0.558
Tallo,C,Tallo.LCH.C,RKHS,0.404
Tallo,C,Tallo.LCH.C,RKHS,0.469
Tallo,C,Tallo.LCH.C,RKHS,0.507
Tallo,C,Tallo.LCH.C,RKHS,0.449
Tallo,C,Tallo.LCH.C,RKHS,0.584
Tallo,H,Tallo.LCH.H,BA,0.421
Tallo,H,Tallo.LCH.H,BA,0.268
Tallo,H,Tallo.LCH.H,BA,0.305
Tallo,H,Tallo.LCH.H,BA,0.398
Tallo,H,Tallo.LCH.H,BA,0.265
Tallo,H,Tallo.LCH.H,BA,0.367
Tallo,H,Tallo.LCH.H,BB,0.102
Tallo,H,Tallo.LCH.H,BB,0.199
Tallo,H,Tallo.LCH.H,BB,0.268
Tallo,H,Tallo.LCH.H,BB,0.291
Tallo,H,Tallo.LCH.H,BB,0.303
Tallo,H,Tallo.LCH.H,BB,0.371
Tallo,H,Tallo.LCH.H,BC,0.409
Tallo,H,Tallo.LCH.H,BC,0.351
Tallo,H,Tallo.LCH.H,BC,0.297
Tallo,H,Tallo.LCH.H,BC,0.326
Tallo,H,Tallo.LCH.H,BC,0.301
Tallo,H,Tallo.LCH.H,BC,0.318
Tallo,H,Tallo.LCH.H,BL,0.356
Tallo,H,Tallo.LCH.H,BL,0.406
Tallo,H,Tallo.LCH.H,BL,0.285
Tallo,H,Tallo.LCH.H,BL,0.412
Tallo,H,Tallo.LCH.H,BL,0.337
Tallo,H,Tallo.LCH.H,BL,0.27
Tallo,H,Tallo.LCH.H,BRR,0.394
Tallo,H,Tallo.LCH.H,BRR,0.373
Tallo,H,Tallo.LCH.H,BRR,0.301
Tallo,H,Tallo.LCH.H,BRR,0.276
Tallo,H,Tallo.LCH.H,BRR,0.297
Tallo,H,Tallo.LCH.H,BRR,0.443
Tallo,H,Tallo.LCH.H,GBLUP,0.364
Tallo,H,Tallo.LCH.H,GBLUP,0.349
Tallo,H,Tallo.LCH.H,GBLUP,0.269
Tallo,H,Tallo.LCH.H,GBLUP,0.323
Tallo,H,Tallo.LCH.H,GBLUP,0.38
Tallo,H,Tallo.LCH.H,GBLUP,0.355
Tallo,H,Tallo.LCH.H,EGBLUP,0.433
Tallo,H,Tallo.LCH.H,EGBLUP,0.319
Tallo,H,Tallo.LCH.H,EGBLUP,0.411
Tallo,H,Tallo.LCH.H,EGBLUP,0.273
Tallo,H,Tallo.LCH.H,EGBLUP,0.419
Tallo,H,Tallo.LCH.H,EGBLUP,0.427
Tallo,H,Tallo.LCH.H,RKHS,0.336
Tallo,H,Tallo.LCH.H,RKHS,0.449
Tallo,H,Tallo.LCH.H,RKHS,0.429
Tallo,H,Tallo.LCH.H,RKHS,0.373
Tallo,H,Tallo.LCH.H,RKHS,0.416
Tallo,H,Tallo.LCH.H,RKHS,0.399
Tallo,L,Tallo.LCH.L,BA,0.42
Tallo,L,Tallo.LCH.L,BA,0.583
Tallo,L,Tallo.LCH.L,BA,0.418
Tallo,L,Tallo.LCH.L,BA,0.533
Tallo,L,Tallo.LCH.L,BA,0.392
Tallo,L,Tallo.LCH.L,BA,0.484
Tallo,L,Tallo.LCH.L,BB,0.435
Tallo,L,Tallo.LCH.L,BB,0.502
Tallo,L,Tallo.LCH.L,BB,0.53
Tallo,L,Tallo.LCH.L,BB,0.405
Tallo,L,Tallo.LCH.L,BB,0.455
Tallo,L,Tallo.LCH.L,BB,0.534
Tallo,L,Tallo.LCH.L,BC,0.459
Tallo,L,Tallo.LCH.L,BC,0.517
Tallo,L,Tallo.LCH.L,BC,0.485
Tallo,L,Tallo.LCH.L,BC,0.439
Tallo,L,Tallo.LCH.L,BC,0.494
Tallo,L,Tallo.LCH.L,BC,0.517
Tallo,L,Tallo.LCH.L,BL,0.465
Tallo,L,Tallo.LCH.L,BL,0.483
Tallo,L,Tallo.LCH.L,BL,0.499
Tallo,L,Tallo.LCH.L,BL,0.56
Tallo,L,Tallo.LCH.L,BL,0.489
Tallo,L,Tallo.LCH.L,BL,0.444
Tallo,L,Tallo.LCH.L,BRR,0.444
Tallo,L,Tallo.LCH.L,BRR,0.525
Tallo,L,Tallo.LCH.L,BRR,0.496
Tallo,L,Tallo.LCH.L,BRR,0.416
Tallo,L,Tallo.LCH.L,BRR,0.5
Tallo,L,Tallo.LCH.L,BRR,0.56
Tallo,L,Tallo.LCH.L,GBLUP,0.378
Tallo,L,Tallo.LCH.L,GBLUP,0.254
Tallo,L,Tallo.LCH.L,GBLUP,0.472
Tallo,L,Tallo.LCH.L,GBLUP,0.409
Tallo,L,Tallo.LCH.L,GBLUP,0.273
Tallo,L,Tallo.LCH.L,GBLUP,0.39
Tallo,L,Tallo.LCH.L,EGBLUP,0.544
Tallo,L,Tallo.LCH.L,EGBLUP,0.609
Tallo,L,Tallo.LCH.L,EGBLUP,0.398
Tallo,L,Tallo.LCH.L,EGBLUP,0.45
Tallo,L,Tallo.LCH.L,EGBLUP,0.486
Tallo,L,Tallo.LCH.L,EGBLUP,0.635
Tallo,L,Tallo.LCH.L,RKHS,0.527
Tallo,L,Tallo.LCH.L,RKHS,0.489
Tallo,L,Tallo.LCH.L,RKHS,0.636
Tallo,L,Tallo.LCH.L,RKHS,0.598
Tallo,L,Tallo.LCH.L,RKHS,0.552
Tallo,L,Tallo.LCH.L,RKHS,0.5
