Prefix,HCL_component,Traits,Models,Predictive_ability
PriTuber,H,PriTuber.LCH.H,GBLUP,0.249
PriTuber,H,PriTuber.LCH.H,GBLUP,0.22
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.265
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.371
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.454
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.362
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.398
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.346
PriTuber,H,PriTuber.LCH.H,RKHS,0.369
PriTuber,H,PriTuber.LCH.H,RKHS,0.342
PriTuber,H,PriTuber.LCH.H,RKHS,0.416
PriTuber,H,PriTuber.LCH.H,RKHS,0.469
PriTuber,H,PriTuber.LCH.H,RKHS,0.445
PriTuber,H,PriTuber.LCH.H,RKHS,0.348
PriTuber,L,PriTuber.LCH.L,BA,0.295
PriTuber,L,PriTuber.LCH.L,BA,0.423
PriTuber,L,PriTuber.LCH.L,BA,0.334
PriTuber,L,PriTuber.LCH.L,BA,0.391
PriTuber,L,PriTuber.LCH.L,BA,0.308
PriTuber,L,PriTuber.LCH.L,BA,0.314
PriTuber,L,PriTuber.LCH.L,BB,0.295
PriTuber,L,PriTuber.LCH.L,BB,0.281
PriTuber,L,PriTuber.LCH.L,BB,0.328
PriTuber,L,PriTuber.LCH.L,BB,0.344
PriTuber,L,PriTuber.LCH.L,BB,0.311
PriTuber,L,PriTuber.LCH.L,BB,0.242
PriTuber,L,PriTuber.LCH.L,BC,0.445
PriTuber,L,PriTuber.LCH.L,BC,0.303
PriTuber,L,PriTuber.LCH.L,BC,0.255
PriTuber,L,PriTuber.LCH.L,BC,0.386
PriTuber,L,PriTuber.LCH.L,BC,0.27
PriTuber,L,PriTuber.LCH.L,BC,0.239
PriTuber,L,PriTuber.LCH.L,BL,0.433
PriTuber,L,PriTuber.LCH.L,BL,0.29
PriTuber,L,PriTuber.LCH.L,BL,0.37
PriTuber,L,PriTuber.LCH.L,BL,0.363
PriTuber,L,PriTuber.LCH.L,BL,0.225
PriTuber,L,PriTuber.LCH.L,BL,0.379
PriTuber,L,PriTuber.LCH.L,BRR,0.424
PriTuber,L,PriTuber.LCH.L,BRR,0.37
PriTuber,L,PriTuber.LCH.L,BRR,0.32
PriTuber,L,PriTuber.LCH.L,BRR,0.343
PriTuber,L,PriTuber.LCH.L,BRR,0.409
PriTuber,L,PriTuber.LCH.L,BRR,0.312
PriTuber,L,PriTuber.LCH.L,GBLUP,0.238
PriTuber,L,PriTuber.LCH.L,GBLUP,0.336
PriTuber,L,PriTuber.LCH.L,GBLUP,0.423
PriTuber,L,PriTuber.LCH.L,GBLUP,0.381
PriTuber,L,PriTuber.LCH.L,GBLUP,0.205
PriTuber,L,PriTuber.LCH.L,GBLUP,0.458
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.4
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.373
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.269
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.28
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.317
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.396
PriTuber,L,PriTuber.LCH.L,RKHS,0.485
PriTuber,L,PriTuber.LCH.L,RKHS,0.354
PriTuber,L,PriTuber.LCH.L,RKHS,0.299
PriTuber,L,PriTuber.LCH.L,RKHS,0.529
PriTuber,L,PriTuber.LCH.L,RKHS,0.42
PriTuber,L,PriTuber.LCH.L,RKHS,0.35
Pulpa,C,Pulpa.LCH.C,BA,0.496
Pulpa,C,Pulpa.LCH.C,BA,0.471
Pulpa,C,Pulpa.LCH.C,BA,0.474
Pulpa,C,Pulpa.LCH.C,BA,0.525
Pulpa,C,Pulpa.LCH.C,BA,0.444
Pulpa,C,Pulpa.LCH.C,BA,0.524
Pulpa,C,Pulpa.LCH.C,BB,0.529
Pulpa,C,Pulpa.LCH.C,BB,0.443
Pulpa,C,Pulpa.LCH.C,BB,0.444
Pulpa,C,Pulpa.LCH.C,BB,0.531
Pulpa,C,Pulpa.LCH.C,BB,0.505
Pulpa,C,Pulpa.LCH.C,BB,0.496
Pulpa,C,Pulpa.LCH.C,BC,0.441
Pulpa,C,Pulpa.LCH.C,BC,0.519
Pulpa,C,Pulpa.LCH.C,BC,0.512
Pulpa,C,Pulpa.LCH.C,BC,0.385
Pulpa,C,Pulpa.LCH.C,BC,0.572
Pulpa,C,Pulpa.LCH.C,BC,0.538
Pulpa,C,Pulpa.LCH.C,BL,0.526
Pulpa,C,Pulpa.LCH.C,BL,0.489
Pulpa,C,Pulpa.LCH.C,BL,0.494
Pulpa,C,Pulpa.LCH.C,BL,0.494
Pulpa,C,Pulpa.LCH.C,BL,0.519
Pulpa,C,Pulpa.LCH.C,BL,0.475
Pulpa,C,Pulpa.LCH.C,BRR,0.496
Pulpa,C,Pulpa.LCH.C,BRR,0.562
Pulpa,C,Pulpa.LCH.C,BRR,0.458
Pulpa,C,Pulpa.LCH.C,BRR,0.444
Pulpa,C,Pulpa.LCH.C,BRR,0.591
Pulpa,C,Pulpa.LCH.C,BRR,0.481
Pulpa,C,Pulpa.LCH.C,GBLUP,0.379
Pulpa,C,Pulpa.LCH.C,GBLUP,0.487
Pulpa,C,Pulpa.LCH.C,GBLUP,0.419
Pulpa,C,Pulpa.LCH.C,GBLUP,0.599
Pulpa,C,Pulpa.LCH.C,GBLUP,0.416
Pulpa,C,Pulpa.LCH.C,GBLUP,0.266
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.453
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.555
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.48
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.365
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.529
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.546
Pulpa,C,Pulpa.LCH.C,RKHS,0.544
Pulpa,C,Pulpa.LCH.C,RKHS,0.543
Pulpa,C,Pulpa.LCH.C,RKHS,0.534
Pulpa,C,Pulpa.LCH.C,RKHS,0.573
Pulpa,C,Pulpa.LCH.C,RKHS,0.466
Pulpa,C,Pulpa.LCH.C,RKHS,0.536
Pulpa,H,Pulpa.LCH.H,BA,0.406
Pulpa,H,Pulpa.LCH.H,BA,0.491
Pulpa,H,Pulpa.LCH.H,BA,0.324
Pulpa,H,Pulpa.LCH.H,BA,0.408
Pulpa,H,Pulpa.LCH.H,BA,0.487
Pulpa,H,Pulpa.LCH.H,BA,0.36
Pulpa,H,Pulpa.LCH.H,BB,0.406
Pulpa,H,Pulpa.LCH.H,BB,0.433
Pulpa,H,Pulpa.LCH.H,BB,0.349
Pulpa,H,Pulpa.LCH.H,BB,0.345
Pulpa,H,Pulpa.LCH.H,BB,0.362
Pulpa,H,Pulpa.LCH.H,BB,0.369
Pulpa,H,Pulpa.LCH.H,BC,0.33
Pulpa,H,Pulpa.LCH.H,BC,0.378
Pulpa,H,Pulpa.LCH.H,BC,0.401
Pulpa,H,Pulpa.LCH.H,BC,0.395
Pulpa,H,Pulpa.LCH.H,BC,0.402
Pulpa,H,Pulpa.LCH.H,BC,0.333
Pulpa,H,Pulpa.LCH.H,BL,0.314
Pulpa,H,Pulpa.LCH.H,BL,0.488
Pulpa,H,Pulpa.LCH.H,BL,0.404
Pulpa,H,Pulpa.LCH.H,BL,0.52
Pulpa,H,Pulpa.LCH.H,BL,0.39
Pulpa,H,Pulpa.LCH.H,BL,0.39
Pulpa,H,Pulpa.LCH.H,BRR,0.419
Pulpa,H,Pulpa.LCH.H,BRR,0.481
Pulpa,H,Pulpa.LCH.H,BRR,0.396
Pulpa,H,Pulpa.LCH.H,BRR,0.431
Pulpa,H,Pulpa.LCH.H,BRR,0.31
Pulpa,H,Pulpa.LCH.H,BRR,0.435
Pulpa,H,Pulpa.LCH.H,GBLUP,0.454
Pulpa,H,Pulpa.LCH.H,GBLUP,0.324
Pulpa,H,Pulpa.LCH.H,GBLUP,0.379
Pulpa,H,Pulpa.LCH.H,GBLUP,0.373
Pulpa,H,Pulpa.LCH.H,GBLUP,0.329
Pulpa,H,Pulpa.LCH.H,GBLUP,0.497
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.294
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.386
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.41
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.424
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.451
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.244
Pulpa,H,Pulpa.LCH.H,RKHS,0.268
Pulpa,H,Pulpa.LCH.H,RKHS,0.375
Pulpa,H,Pulpa.LCH.H,RKHS,0.364
Pulpa,H,Pulpa.LCH.H,RKHS,0.457
Pulpa,H,Pulpa.LCH.H,RKHS,0.296
Pulpa,H,Pulpa.LCH.H,RKHS,0.216
Pulpa,L,Pulpa.LCH.L,BA,0.419
Pulpa,L,Pulpa.LCH.L,BA,0.42
Pulpa,L,Pulpa.LCH.L,BA,0.481
Pulpa,L,Pulpa.LCH.L,BA,0.535
Pulpa,L,Pulpa.LCH.L,BA,0.433
Pulpa,L,Pulpa.LCH.L,BA,0.414
Pulpa,L,Pulpa.LCH.L,BB,0.444
Pulpa,L,Pulpa.LCH.L,BB,0.428
Pulpa,L,Pulpa.LCH.L,BB,0.47
Pulpa,L,Pulpa.LCH.L,BB,0.383
Pulpa,L,Pulpa.LCH.L,BB,0.377
Pulpa,L,Pulpa.LCH.L,BB,0.468
Pulpa,L,Pulpa.LCH.L,BC,0.406
Pulpa,L,Pulpa.LCH.L,BC,0.47
Pulpa,L,Pulpa.LCH.L,BC,0.407
Pulpa,L,Pulpa.LCH.L,BC,0.418
Pulpa,L,Pulpa.LCH.L,BC,0.454
Pulpa,L,Pulpa.LCH.L,BC,0.417
Pulpa,L,Pulpa.LCH.L,BL,0.445
Pulpa,L,Pulpa.LCH.L,BL,0.359
Pulpa,L,Pulpa.LCH.L,BL,0.504
Pulpa,L,Pulpa.LCH.L,BL,0.541
Pulpa,L,Pulpa.LCH.L,BL,0.318
Pulpa,L,Pulpa.LCH.L,BL,0.458
Pulpa,L,Pulpa.LCH.L,BRR,0.387
Pulpa,L,Pulpa.LCH.L,BRR,0.498
Pulpa,L,Pulpa.LCH.L,BRR,0.499
Pulpa,L,Pulpa.LCH.L,BRR,0.513
Pulpa,L,Pulpa.LCH.L,BRR,0.349
Pulpa,L,Pulpa.LCH.L,BRR,0.459
Pulpa,L,Pulpa.LCH.L,GBLUP,0.407
Pulpa,L,Pulpa.LCH.L,GBLUP,0.425
Pulpa,L,Pulpa.LCH.L,GBLUP,0.318
Pulpa,L,Pulpa.LCH.L,GBLUP,0.388
Pulpa,L,Pulpa.LCH.L,GBLUP,0.459
Pulpa,L,Pulpa.LCH.L,GBLUP,0.324
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.422
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.361
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.547
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.327
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.219
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.528
Pulpa,L,Pulpa.LCH.L,RKHS,0.446
Pulpa,L,Pulpa.LCH.L,RKHS,0.503
Pulpa,L,Pulpa.LCH.L,RKHS,0.557
Pulpa,L,Pulpa.LCH.L,RKHS,0.403
Pulpa,L,Pulpa.LCH.L,RKHS,0.583
Pulpa,L,Pulpa.LCH.L,RKHS,0.546
SecBrote,C,SecBrote.LCH.C,BA,0.158
SecBrote,C,SecBrote.LCH.C,BA,0.277
SecBrote,C,SecBrote.LCH.C,BA,0.158
SecBrote,C,SecBrote.LCH.C,BA,0.263
SecBrote,C,SecBrote.LCH.C,BA,0.233
SecBrote,C,SecBrote.LCH.C,BA,0.183
SecBrote,C,SecBrote.LCH.C,BB,0.097
SecBrote,C,SecBrote.LCH.C,BB,0.274
SecBrote,C,SecBrote.LCH.C,BB,0.142
SecBrote,C,SecBrote.LCH.C,BB,0.131
SecBrote,C,SecBrote.LCH.C,BB,0.217
SecBrote,C,SecBrote.LCH.C,BB,0.087
SecBrote,C,SecBrote.LCH.C,BC,0.151
SecBrote,C,SecBrote.LCH.C,BC,0.151
SecBrote,C,SecBrote.LCH.C,BC,0.234
SecBrote,C,SecBrote.LCH.C,BC,0.281
SecBrote,C,SecBrote.LCH.C,BC,0.13
SecBrote,C,SecBrote.LCH.C,BC,0.26
SecBrote,C,SecBrote.LCH.C,BL,0.246
SecBrote,C,SecBrote.LCH.C,BL,0.165
SecBrote,C,SecBrote.LCH.C,BL,0.315
SecBrote,C,SecBrote.LCH.C,BL,0.182
SecBrote,C,SecBrote.LCH.C,BL,0.183
SecBrote,C,SecBrote.LCH.C,BL,0.265
SecBrote,C,SecBrote.LCH.C,BRR,0.049
SecBrote,C,SecBrote.LCH.C,BRR,0.296
SecBrote,C,SecBrote.LCH.C,BRR,0.273
SecBrote,C,SecBrote.LCH.C,BRR,0.088
SecBrote,C,SecBrote.LCH.C,BRR,0.278
SecBrote,C,SecBrote.LCH.C,BRR,0.207
SecBrote,C,SecBrote.LCH.C,GBLUP,-0.023
SecBrote,C,SecBrote.LCH.C,GBLUP,0.178
SecBrote,C,SecBrote.LCH.C,GBLUP,0.072
SecBrote,C,SecBrote.LCH.C,GBLUP,0.034
SecBrote,C,SecBrote.LCH.C,GBLUP,0.07
SecBrote,C,SecBrote.LCH.C,GBLUP,-0.019
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.276
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.041
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.206
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.193
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.236
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.213
SecBrote,C,SecBrote.LCH.C,RKHS,0.386
SecBrote,C,SecBrote.LCH.C,RKHS,0.169
SecBrote,C,SecBrote.LCH.C,RKHS,0.25
SecBrote,C,SecBrote.LCH.C,RKHS,0.342
SecBrote,C,SecBrote.LCH.C,RKHS,0.211
SecBrote,C,SecBrote.LCH.C,RKHS,0.263
SecBrote,H,SecBrote.LCH.H,,0
SecBrote,L,SecBrote.LCH.L,BA,0.285
SecBrote,L,SecBrote.LCH.L,BA,0.339
SecBrote,L,SecBrote.LCH.L,BA,0.276
SecBrote,L,SecBrote.LCH.L,BA,0.397
SecBrote,L,SecBrote.LCH.L,BA,0.304
SecBrote,L,SecBrote.LCH.L,BA,0.22
SecBrote,L,SecBrote.LCH.L,BB,0.205
SecBrote,L,SecBrote.LCH.L,BB,0.262
SecBrote,L,SecBrote.LCH.L,BB,0.421
SecBrote,L,SecBrote.LCH.L,BB,0.348
SecBrote,L,SecBrote.LCH.L,BB,0.286
SecBrote,L,SecBrote.LCH.L,BB,0.256
SecBrote,L,SecBrote.LCH.L,BC,0.284
SecBrote,L,SecBrote.LCH.L,BC,0.254
SecBrote,L,SecBrote.LCH.L,BC,0.389
SecBrote,L,SecBrote.LCH.L,BC,0.259
SecBrote,L,SecBrote.LCH.L,BC,0.289
SecBrote,L,SecBrote.LCH.L,BC,0.425
SecBrote,L,SecBrote.LCH.L,BL,0.335
SecBrote,L,SecBrote.LCH.L,BL,0.219
SecBrote,L,SecBrote.LCH.L,BL,0.216
SecBrote,L,SecBrote.LCH.L,BL,0.396
SecBrote,L,SecBrote.LCH.L,BL,0.311
SecBrote,L,SecBrote.LCH.L,BL,0.062
SecBrote,L,SecBrote.LCH.L,BRR,0.339
SecBrote,L,SecBrote.LCH.L,BRR,0.146
SecBrote,L,SecBrote.LCH.L,BRR,0.31
SecBrote,L,SecBrote.LCH.L,BRR,0.412
SecBrote,L,SecBrote.LCH.L,BRR,0.257
SecBrote,L,SecBrote.LCH.L,BRR,0.24
SecBrote,L,SecBrote.LCH.L,GBLUP,0.278
SecBrote,L,SecBrote.LCH.L,GBLUP,0.141
SecBrote,L,SecBrote.LCH.L,GBLUP,0.21
SecBrote,L,SecBrote.LCH.L,GBLUP,0.137
SecBrote,L,SecBrote.LCH.L,GBLUP,0.141
SecBrote,L,SecBrote.LCH.L,GBLUP,0.207
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.31
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.285
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.35
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.031
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.409
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.36
SecBrote,L,SecBrote.LCH.L,RKHS,0.284
SecBrote,L,SecBrote.LCH.L,RKHS,0.188
SecBrote,L,SecBrote.LCH.L,RKHS,0.429
SecBrote,L,SecBrote.LCH.L,RKHS,0.34
SecBrote,L,SecBrote.LCH.L,RKHS,0.401
SecBrote,L,SecBrote.LCH.L,RKHS,0.197
SecTuber,C,SecTuber.LCH.C,BA,0.159
SecTuber,C,SecTuber.LCH.C,BA,0.264
SecTuber,C,SecTuber.LCH.C,BA,0.3
SecTuber,C,SecTuber.LCH.C,BA,0.176
SecTuber,C,SecTuber.LCH.C,BA,0.26
SecTuber,C,SecTuber.LCH.C,BA,0.196
SecTuber,C,SecTuber.LCH.C,BB,0.307
SecTuber,C,SecTuber.LCH.C,BB,0.213
SecTuber,C,SecTuber.LCH.C,BB,0.051
SecTuber,C,SecTuber.LCH.C,BB,0.196
SecTuber,C,SecTuber.LCH.C,BB,0.094
SecTuber,C,SecTuber.LCH.C,BB,0.209
SecTuber,C,SecTuber.LCH.C,BC,0.115
SecTuber,C,SecTuber.LCH.C,BC,0.254
SecTuber,C,SecTuber.LCH.C,BC,0.272
SecTuber,C,SecTuber.LCH.C,BC,0.203
SecTuber,C,SecTuber.LCH.C,BC,0.307
SecTuber,C,SecTuber.LCH.C,BC,0.162
SecTuber,C,SecTuber.LCH.C,BL,0.354
SecTuber,C,SecTuber.LCH.C,BL,0.189
SecTuber,C,SecTuber.LCH.C,BL,0.248
SecTuber,C,SecTuber.LCH.C,BL,0.23
SecTuber,C,SecTuber.LCH.C,BL,0.214
SecTuber,C,SecTuber.LCH.C,BL,0.335
SecTuber,C,SecTuber.LCH.C,BRR,0.343
SecTuber,C,SecTuber.LCH.C,BRR,0.192
SecTuber,C,SecTuber.LCH.C,BRR,0.237
SecTuber,C,SecTuber.LCH.C,BRR,0.262
SecTuber,C,SecTuber.LCH.C,BRR,0.22
SecTuber,C,SecTuber.LCH.C,BRR,0.278
SecTuber,C,SecTuber.LCH.C,GBLUP,0.212
SecTuber,C,SecTuber.LCH.C,GBLUP,0.274
SecTuber,C,SecTuber.LCH.C,GBLUP,0.042
SecTuber,C,SecTuber.LCH.C,GBLUP,0.312
SecTuber,C,SecTuber.LCH.C,GBLUP,0.164
SecTuber,C,SecTuber.LCH.C,GBLUP,0.128
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.201
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.11
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.287
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.094
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.285
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.148
SecTuber,C,SecTuber.LCH.C,RKHS,0.217
SecTuber,C,SecTuber.LCH.C,RKHS,0.255
SecTuber,C,SecTuber.LCH.C,RKHS,0.169
SecTuber,C,SecTuber.LCH.C,RKHS,0.306
SecTuber,C,SecTuber.LCH.C,RKHS,0.298
SecTuber,C,SecTuber.LCH.C,RKHS,0.113
SecTuber,H,SecTuber.LCH.H,BA,0.21
SecTuber,H,SecTuber.LCH.H,BA,0.225
SecTuber,H,SecTuber.LCH.H,BA,0.385
SecTuber,H,SecTuber.LCH.H,BA,0.388
SecTuber,H,SecTuber.LCH.H,BA,0.338
SecTuber,H,SecTuber.LCH.H,BA,0.217
SecTuber,H,SecTuber.LCH.H,BB,0.212
SecTuber,H,SecTuber.LCH.H,BB,0.221
SecTuber,H,SecTuber.LCH.H,BB,0.212
SecTuber,H,SecTuber.LCH.H,BB,0.249
SecTuber,H,SecTuber.LCH.H,BB,0.111
SecTuber,H,SecTuber.LCH.H,BB,0.26
SecTuber,H,SecTuber.LCH.H,BC,0.284
SecTuber,H,SecTuber.LCH.H,BC,0.227
SecTuber,H,SecTuber.LCH.H,BC,0.341
SecTuber,H,SecTuber.LCH.H,BC,0.309
SecTuber,H,SecTuber.LCH.H,BC,0.307
SecTuber,H,SecTuber.LCH.H,BC,0.223
SecTuber,H,SecTuber.LCH.H,BL,0.353
SecTuber,H,SecTuber.LCH.H,BL,0.211
SecTuber,H,SecTuber.LCH.H,BL,0.28
SecTuber,H,SecTuber.LCH.H,BL,0.199
SecTuber,H,SecTuber.LCH.H,BL,0.338
SecTuber,H,SecTuber.LCH.H,BL,0.378
SecTuber,H,SecTuber.LCH.H,BRR,0.28
SecTuber,H,SecTuber.LCH.H,BRR,0.217
SecTuber,H,SecTuber.LCH.H,BRR,0.338
SecTuber,H,SecTuber.LCH.H,BRR,0.26
SecTuber,H,SecTuber.LCH.H,BRR,0.341
SecTuber,H,SecTuber.LCH.H,BRR,0.307
SecTuber,H,SecTuber.LCH.H,GBLUP,0.231
SecTuber,H,SecTuber.LCH.H,GBLUP,0.236
SecTuber,H,SecTuber.LCH.H,GBLUP,0.256
SecTuber,H,SecTuber.LCH.H,GBLUP,0.235
SecTuber,H,SecTuber.LCH.H,GBLUP,0.123
SecTuber,H,SecTuber.LCH.H,GBLUP,0.376
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.239
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.322
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.176
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.14
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.287
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.303
SecTuber,H,SecTuber.LCH.H,RKHS,0.331
SecTuber,H,SecTuber.LCH.H,RKHS,0.333
SecTuber,H,SecTuber.LCH.H,RKHS,0.234
SecTuber,H,SecTuber.LCH.H,RKHS,0.345
SecTuber,H,SecTuber.LCH.H,RKHS,0.197
SecTuber,H,SecTuber.LCH.H,RKHS,0.359
SecTuber,L,SecTuber.LCH.L,BA,0.315
SecTuber,L,SecTuber.LCH.L,BA,0.368
SecTuber,L,SecTuber.LCH.L,BA,0.321
SecTuber,L,SecTuber.LCH.L,BA,0.341
SecTuber,L,SecTuber.LCH.L,BA,0.323
SecTuber,L,SecTuber.LCH.L,BA,0.356
SecTuber,L,SecTuber.LCH.L,BB,0.281
SecTuber,L,SecTuber.LCH.L,BB,0.277
SecTuber,L,SecTuber.LCH.L,BB,0.287
SecTuber,L,SecTuber.LCH.L,BB,0.267
SecTuber,L,SecTuber.LCH.L,BB,0.286
SecTuber,L,SecTuber.LCH.L,BB,0.275
SecTuber,L,SecTuber.LCH.L,BC,0.345
SecTuber,L,SecTuber.LCH.L,BC,0.323
SecTuber,L,SecTuber.LCH.L,BC,0.277
SecTuber,L,SecTuber.LCH.L,BC,0.391
SecTuber,L,SecTuber.LCH.L,BC,0.235
SecTuber,L,SecTuber.LCH.L,BC,0.237
SecTuber,L,SecTuber.LCH.L,BL,0.457
SecTuber,L,SecTuber.LCH.L,BL,0.24
SecTuber,L,SecTuber.LCH.L,BL,0.313
SecTuber,L,SecTuber.LCH.L,BL,0.408
SecTuber,L,SecTuber.LCH.L,BL,0.271
SecTuber,L,SecTuber.LCH.L,BL,0.359
SecTuber,L,SecTuber.LCH.L,BRR,0.361
SecTuber,L,SecTuber.LCH.L,BRR,0.301
SecTuber,L,SecTuber.LCH.L,BRR,0.36
SecTuber,L,SecTuber.LCH.L,BRR,0.279
SecTuber,L,SecTuber.LCH.L,BRR,0.359
SecTuber,L,SecTuber.LCH.L,BRR,0.312
SecTuber,L,SecTuber.LCH.L,GBLUP,0.28
SecTuber,L,SecTuber.LCH.L,GBLUP,0.334
SecTuber,L,SecTuber.LCH.L,GBLUP,0.343
SecTuber,L,SecTuber.LCH.L,GBLUP,0.41
SecTuber,L,SecTuber.LCH.L,GBLUP,0.363
SecTuber,L,SecTuber.LCH.L,GBLUP,0.246
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.401
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.336
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.323
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.332
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.341
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.331
SecTuber,L,SecTuber.LCH.L,RKHS,0.388
SecTuber,L,SecTuber.LCH.L,RKHS,0.365
SecTuber,L,SecTuber.LCH.L,RKHS,0.232
SecTuber,L,SecTuber.LCH.L,RKHS,0.451
SecTuber,L,SecTuber.LCH.L,RKHS,0.314
SecTuber,L,SecTuber.LCH.L,RKHS,0.287
Tallo,C,Tallo.LCH.C,BA,0.5
Tallo,C,Tallo.LCH.C,BA,0.504
Tallo,C,Tallo.LCH.C,BA,0.57
Tallo,C,Tallo.LCH.C,BA,0.512
Tallo,C,Tallo.LCH.C,BA,0.553
Tallo,C,Tallo.LCH.C,BA,0.541
Tallo,C,Tallo.LCH.C,BB,0.521
Tallo,C,Tallo.LCH.C,BB,0.571
Tallo,C,Tallo.LCH.C,BB,0.429
Tallo,C,Tallo.LCH.C,BB,0.56
Tallo,C,Tallo.LCH.C,BB,0.479
Tallo,C,Tallo.LCH.C,BB,0.554
Tallo,C,Tallo.LCH.C,BC,0.602
Tallo,C,Tallo.LCH.C,BC,0.428
Tallo,C,Tallo.LCH.C,BC,0.528
Tallo,C,Tallo.LCH.C,BC,0.513
Tallo,C,Tallo.LCH.C,BC,0.374
Tallo,C,Tallo.LCH.C,BC,0.588
Tallo,C,Tallo.LCH.C,BL,0.577
Tallo,C,Tallo.LCH.C,BL,0.581
Tallo,C,Tallo.LCH.C,BL,0.408
Tallo,C,Tallo.LCH.C,BL,0.528
Tallo,C,Tallo.LCH.C,BL,0.552
Tallo,C,Tallo.LCH.C,BL,0.494
Tallo,C,Tallo.LCH.C,BRR,0.4
Tallo,C,Tallo.LCH.C,BRR,0.571
Tallo,C,Tallo.LCH.C,BRR,0.591
Tallo,C,Tallo.LCH.C,BRR,0.54
Tallo,C,Tallo.LCH.C,BRR,0.512
Tallo,C,Tallo.LCH.C,BRR,0.514
Tallo,C,Tallo.LCH.C,GBLUP,0.378
Tallo,C,Tallo.LCH.C,GBLUP,0.541
Tallo,C,Tallo.LCH.C,GBLUP,0.529
Tallo,C,Tallo.LCH.C,GBLUP,0.462
Tallo,C,Tallo.LCH.C,GBLUP,0.546
Tallo,C,Tallo.LCH.C,GBLUP,0.468
Tallo,C,Tallo.LCH.C,EGBLUP,0.634
Tallo,C,Tallo.LCH.C,EGBLUP,0.411
Tallo,C,Tallo.LCH.C,EGBLUP,0.553
Tallo,C,Tallo.LCH.C,EGBLUP,0.555
Tallo,C,Tallo.LCH.C,EGBLUP,0.566
Tallo,C,Tallo.LCH.C,EGBLUP,0.52
Tallo,C,Tallo.LCH.C,RKHS,0.55
Tallo,C,Tallo.LCH.C,RKHS,0.556
Tallo,C,Tallo.LCH.C,RKHS,0.509
Tallo,C,Tallo.LCH.C,RKHS,0.497
Tallo,C,Tallo.LCH.C,RKHS,0.564
Tallo,C,Tallo.LCH.C,RKHS,0.492
Tallo,H,Tallo.LCH.H,BA,0.331
Tallo,H,Tallo.LCH.H,BA,0.52
